ProblemName,Seed,T_Default,T_VIA,T_VILCP,T_Achterberg2013,T_VILCP',T_All,N_Default,N_VIA,N_VILCP,N_Achterberg2013,N_VILCP',N_All,T_presolve_VIA,T_presolve_VILCP,Rows_Default,Rows_VIA,Rows_VILCP,Rows_Achterberg2013,Rows_VILCP',Rows_All,Cols_Default,Cols_VIA,Cols_VILCP,Cols_Achterberg2013,Cols_VILCP',Cols_All,Nnz_Default,Nnz_VIA,Nnz_VILCP,Nnz_Achterberg2013,Nnz_VILCP',Nnz_All
neos-860300,3,14.15,14.32,14.25,15.34,15.22,14.64,1,1,0,1,1,0,0.08,0.90,568,568,568,568,568,568,1216,1216,1216,1216,1216,1216,177755,177755,177755,177755,177755,177755
neos-860300,4,13.75,13.78,16.91,17.65,17.22,16.58,1,1,1,1,1,1,0.07,1.16,568,568,568,568,568,568,1219,1219,1218,1218,1218,1218,178144,178144,178015,178015,178015,178015
neos-860300,5,16.11,16.27,28.54,26.35,26.41,28.75,0,0,1,1,1,1,0.08,1.84,568,568,568,568,568,568,1221,1221,1219,1219,1219,1219,178403,178403,178145,178145,178145,178145
neos-873061,1,859.74,806.21,843.58,844.19,836.71,849.83,10643,10643,10643,10643,10643,10643,0.39,0.30,90805,90805,90805,90805,90805,90805,171925,171925,171925,171925,171925,171925,343850,343850,343850,343850,343850,343850
neos-873061,2,538.33,505.96,700.23,526.09,512.21,702.07,10383,10383,13664,10383,10383,13664,0.36,0.24,90805,90805,90805,90805,90805,90805,171925,171925,171925,171925,171925,171925,343850,343850,343850,343850,343850,343850
neos-873061,3,1063.92,1035.24,1050.02,1009.91,1040.90,1035.07,15726,15726,15726,15726,15726,15726,0.36,0.23,90805,90805,90805,90805,90805,90805,171925,171925,171925,171925,171925,171925,343850,343850,343850,343850,343850,343850
neos-873061,4,584.10,580.17,595.16,592.87,574.39,571.48,7513,7513,7513,7513,7513,7513,0.36,0.23,90805,90805,90805,90805,90805,90805,171925,171925,171925,171925,171925,171925,343850,343850,343850,343850,343850,343850
neos-873061,5,613.16,599.53,639.84,601.00,639.50,635.06,7766,7766,8437,7766,7766,8437,0.39,0.27,90805,90805,90805,90805,90805,90805,171925,171925,171925,171925,171925,171925,343850,343850,343850,343850,343850,343850
neos-911970,1,12.00,11.56,11.77,11.96,11.78,11.92,1332,1332,1332,1332,1332,1332,0.00,0.01,107,107,107,107,107,107,888,888,888,888,888,888,3408,3408,3408,3408,3408,3408
neos-911970,2,17.07,17.97,17.15,17.32,17.18,17.22,3499,3499,3499,3499,3499,3499,0.00,0.01,107,107,107,107,107,107,888,888,888,888,888,888,3408,3408,3408,3408,3408,3408
neos-911970,3,6.74,6.67,15.17,6.61,6.66,15.28,240,240,1466,240,240,1466,0.00,0.01,107,107,107,107,107,107,888,888,888,888,888,888,3408,3408,3408,3408,3408,3408
neos-911970,4,12.68,12.37,12.37,12.35,12.39,12.31,1758,1758,1758,1758,1758,1758,0.00,0.01,107,107,107,107,107,107,888,888,888,888,888,888,3408,3408,3408,3408,3408,3408
neos-911970,5,18.41,18.19,19.59,18.49,19.09,18.75,4010,4010,4010,4010,4010,4010,0.00,0.01,107,107,107,107,107,107,888,888,888,888,888,888,3408,3408,3408,3408,3408,3408
neos-933966,1,423.38,416.90,109.71,423.30,419.72,109.59,429,429,1,429,429,1,0.08,0.29,6772,6772,6772,6772,6772,6772,8232,8232,8232,8232,8232,8232,39837,39837,39837,39837,39837,39837
neos-933966,2,283.46,290.84,40.40,283.34,283.11,40.34,211,211,1,211,211,1,0.10,0.12,6775,6775,6775,6775,6775,6775,8232,8232,8232,8232,8232,8232,39874,39874,39874,39874,39874,39874
neos-933966,3,67.61,67.89,1306.91,67.49,67.44,1300.80,1,1,1531,1,1,1531,0.08,0.22,6772,6772,6772,6772,6772,6772,8232,8232,8232,8232,8232,8232,39840,39840,39840,39840,39840,39840
neos-933966,4,844.86,841.94,32.99,848.69,842.40,33.16,1442,1442,1,1442,1442,1,0.08,0.12,6774,6774,6774,6774,6774,6774,8232,8232,8232,8232,8232,8232,39857,39857,39857,39857,39857,39857
neos-933966,5,56.78,57.99,60.44,57.86,58.00,59.89,1,1,1,1,1,1,0.08,0.13,6774,6774,6774,6774,6774,6774,8232,8232,8232,8232,8232,8232,39861,39861,39861,39861,39861,39861
neos-950242,1,21.62,20.92,22.28,21.41,21.37,22.22,1,1,1,1,1,1,0.01,0.08,32736,32736,32736,32736,32736,32736,4272,4272,4272,4272,4272,4272,101184,101184,101184,101184,101184,101184
neos-950242,2,45.55,45.12,42.40,45.04,45.92,42.61,7,7,16,7,7,16,0.01,0.08,32736,32736,32736,32736,32736,32736,4272,4272,4272,4272,4272,4272,101184,101184,101184,101184,101184,101184
neos-950242,3,28.66,28.55,31.87,28.34,28.64,31.33,8,8,7,8,8,7,0.01,0.08,32736,32736,32736,32736,32736,32736,4272,4272,4272,4272,4272,4272,101184,101184,101184,101184,101184,101184
neos-950242,4,31.16,33.35,31.60,32.19,31.90,31.68,1,1,1,1,1,1,0.01,0.08,32736,32736,32736,32736,32736,32736,4272,4272,4272,4272,4272,4272,101184,101184,101184,101184,101184,101184
neos-950242,5,35.28,34.35,35.70,35.35,35.90,36.22,1,1,1,1,1,1,0.01,0.08,32736,32736,32736,32736,32736,32736,4272,4272,4272,4272,4272,4272,101184,101184,101184,101184,101184,101184
neos-957323,1,170.42,164.26,145.82,169.26,168.87,145.69,3,3,3,3,3,3,0.17,4.10,2680,2680,2680,2680,2680,2680,56949,56949,56949,56949,56949,56949,354640,354640,354640,354640,354640,354640
neos-957323,2,63.69,59.83,111.75,61.49,61.74,112.15,4,4,3,4,4,3,0.06,3.79,2680,2680,2680,2680,2680,2680,56949,56949,56949,56949,56949,56949,354493,354493,354493,354493,354493,354493
neos-957323,3,132.24,130.38,131.77,131.56,130.00,132.42,3,3,3,3,3,3,0.13,4.15,2680,2680,2680,2680,2680,2680,56949,56949,56949,56949,56949,56949,354602,354602,354602,354602,354602,354602
neos-957323,4,157.30,158.14,170.70,160.76,162.38,173.33,3,3,3,3,3,3,0.15,4.22,2680,2680,2680,2680,2680,2680,56949,56949,56949,56949,56949,56949,354471,354471,354471,354471,354471,354471
neos-957323,5,144.46,141.11,339.73,141.24,144.72,331.93,3,3,4,3,3,4,0.19,6.93,2680,2680,2680,2680,2680,2680,56949,56949,56949,56949,56949,56949,354601,354601,354601,354601,354601,354601
neos-960392,1,14.72,13.53,15.04,14.86,14.74,15.30,1,1,1,1,1,1,0.04,0.49,3287,3287,3287,3287,3287,3287,54838,54838,54838,54838,54838,54838,119364,119364,119364,119364,119364,119364
neos-960392,2,125.69,123.48,42.66,125.64,126.14,42.83,86,86,1,86,86,1,0.08,1.04,3286,3286,3286,3286,3286,3286,54838,54838,54838,54838,54838,54838,119360,119360,119360,119360,119360,119360
neos-960392,3,16.31,14.91,15.18,16.44,16.46,14.91,1,1,1,1,1,1,0.05,0.49,3287,3287,3287,3287,3287,3287,54838,54838,54838,54838,54838,54838,119364,119364,119364,119364,119364,119364
neos-960392,4,20.56,20.37,412.71,20.59,20.56,420.91,1,1,351,1,1,351,0.05,1.01,3285,3285,3285,3285,3285,3285,54838,54838,54838,54838,54838,54838,119356,119356,119356,119356,119356,119356
neos-960392,5,62.15,59.97,59.90,61.68,60.33,59.51,18,18,18,18,18,18,0.08,1.02,3285,3285,3285,3285,3285,3285,54838,54838,54838,54838,54838,54838,119356,119356,119356,119356,119356,119356
neos17,1,8.88,8.88,8.85,8.84,8.86,8.86,1250,1250,1250,1250,1250,1250,0.00,0.01,486,486,486,486,486,486,511,511,511,511,511,511,3194,3194,3194,3194,3194,3194
neos17,2,9.62,10.15,9.66,9.58,9.67,9.60,1217,1217,1217,1217,1217,1217,0.00,0.01,486,486,486,486,486,486,511,511,511,511,511,511,3194,3194,3194,3194,3194,3194
neos17,3,8.32,8.41,8.28,8.31,8.35,8.34,1623,1623,1623,1623,1623,1623,0.00,0.01,486,486,486,486,486,486,511,511,511,511,511,511,3194,3194,3194,3194,3194,3194
neos17,4,10.20,10.50,10.18,10.28,10.19,10.21,1154,1154,1154,1154,1154,1154,0.00,0.01,486,486,486,486,486,486,511,511,511,511,511,511,3194,3194,3194,3194,3194,3194
neos17,5,11.81,11.95,11.81,11.78,11.76,11.82,1803,1803,1803,1803,1803,1803,0.00,0.01,486,486,486,486,486,486,511,511,511,511,511,511,3194,3194,3194,3194,3194,3194
neos5,1,182.16,183.15,183.87,184.36,182.76,183.92,275432,275432,275432,275432,275432,275432,0.00,0.00,63,63,63,63,63,63,63,63,63,63,63,63,2016,2016,2016,2016,2016,2016
neos5,2,144.89,146.18,144.17,143.57,145.36,146.40,229628,229628,229628,229628,229628,229628,0.00,0.00,63,63,63,63,63,63,63,63,63,63,63,63,2016,2016,2016,2016,2016,2016
neos5,3,122.48,127.39,125.56,125.43,123.80,124.64,205671,205671,205671,205671,205671,205671,0.00,0.00,63,63,63,63,63,63,63,63,63,63,63,63,2016,2016,2016,2016,2016,2016
neos5,4,221.36,229.38,226.38,225.43,228.36,227.14,346188,346188,346188,346188,346188,346188,0.00,0.00,63,63,63,63,63,63,63,63,63,63,63,63,2016,2016,2016,2016,2016,2016
neos5,5,199.94,204.96,200.20,205.09,199.83,201.04,309847,309847,309847,309847,309847,309847,0.00,0.00,63,63,63,63,63,63,63,63,63,63,63,63,2016,2016,2016,2016,2016,2016
neos8,1,6.84,6.55,6.81,6.86,6.90,6.94,1,1,1,1,1,1,0.07,0.35,16428,16428,16428,16428,16428,16428,560,560,560,560,560,560,51863,51863,51863,51863,51863,51863
neos8,2,7.13,6.93,7.28,7.05,6.94,7.38,1,1,1,1,1,1,0.08,0.34,16933,16933,16933,16933,16933,16933,560,560,560,560,560,560,53378,53378,53378,53378,53378,53378
neos8,3,6.88,6.65,7.39,7.11,6.98,7.34,1,1,1,1,1,1,0.09,0.36,16928,16928,16928,16928,16928,16928,560,560,560,560,560,560,53363,53363,53363,53363,53363,53363
neos8,4,6.85,6.53,7.02,6.77,6.91,7.00,1,1,1,1,1,1,0.07,0.35,16598,16598,16598,16598,16598,16598,560,560,560,560,560,560,52373,52373,52373,52373,52373,52373
neos8,5,6.43,6.29,6.38,6.62,7.00,6.88,1,1,1,1,1,1,0.07,0.33,15653,15653,15653,15653,15653,15653,560,560,560,560,560,560,49538,49538,49538,49538,49538,49538
neos859080,1,3.07,3.05,3.06,3.11,3.09,3.08,4181,4181,4181,4181,4181,4181,0.00,0.00,120,120,120,120,120,120,120,120,120,120,120,120,1128,1128,1128,1128,1128,1128
neos859080,2,1.92,1.90,1.91,1.90,1.91,1.91,2327,2327,2327,2327,2327,2327,0.00,0.00,120,120,120,120,120,120,120,120,120,120,120,120,1128,1128,1128,1128,1128,1128
neos859080,3,4.21,4.28,4.32,4.24,4.21,4.21,2800,2800,2800,2800,2800,2800,0.00,0.00,120,120,120,120,120,120,120,120,120,120,120,120,1128,1128,1128,1128,1128,1128
neos859080,4,4.65,4.71,4.64,4.71,4.64,4.62,3602,3602,3602,3602,3602,3602,0.00,0.00,120,120,120,120,120,120,120,120,120,120,120,120,1128,1128,1128,1128,1128,1128
neos859080,5,1.72,1.77,1.71,1.71,1.73,1.74,888,888,888,888,888,888,0.00,0.00,120,120,120,120,120,120,120,120,120,120,120,120,1128,1128,1128,1128,1128,1128
net12,1,217.23,216.67,428.68,219.80,223.36,428.88,673,673,1620,673,673,1620,0.00,0.04,12749,12749,12749,12749,12749,12749,12507,12507,12507,12507,12507,12507,65114,65114,65114,65114,65114,65114
net12,2,371.90,369.17,712.74,372.61,373.41,711.30,1135,1135,1117,1135,1135,1117,0.00,0.04,12747,12747,12747,12747,12747,12747,12507,12507,12507,12507,12507,12507,65102,65102,65102,65102,65102,65102
net12,3,278.78,276.46,343.77,276.75,279.48,342.96,895,895,947,895,895,947,0.00,0.04,12746,12746,12746,12746,12746,12746,12507,12507,12507,12507,12507,12507,65114,65114,65114,65114,65114,65114
net12,4,1244.71,1298.22,321.66,1235.68,1250.95,321.61,2703,2703,1078,2703,2703,1078,0.01,0.09,12748,12748,12748,12748,12748,12748,12507,12507,12507,12507,12507,12507,65121,65121,65121,65121,65121,65121
net12,5,575.86,575.54,738.35,578.00,573.36,740.20,1929,1929,2136,1929,1929,2136,0.00,0.04,12747,12747,12747,12747,12747,12747,12507,12507,12507,12507,12507,12507,65107,65107,65107,65107,65107,65107
netdiversion,1,1413.06,1433.82,1474.80,1411.74,1427.95,1437.74,19,19,13,19,19,13,0.14,2.60,99583,99583,99583,99583,99583,99583,128968,128968,128968,128968,128968,128968,495982,495982,495982,495982,495982,495982
netdiversion,2,1530.57,1560.91,942.63,1543.37,1549.87,925.00,1,1,1,1,1,1,1.07,7.89,99583,99583,99583,99583,99583,99583,128968,128968,128968,128968,128968,128968,495982,495982,495982,495982,495982,495982
netdiversion,3,544.43,541.49,684.86,545.09,569.29,656.60,1,1,1,1,1,1,0.16,2.55,99583,99583,99583,99583,99583,99583,128968,128968,128968,128968,128968,128968,495982,495982,495982,495982,495982,495982
netdiversion,4,671.85,681.59,668.76,673.26,681.08,678.04,1,1,1,1,1,1,0.17,2.49,99583,99583,99583,99583,99583,99583,128968,128968,128968,128968,128968,128968,495982,495982,495982,495982,495982,495982
netdiversion,5,930.86,906.86,990.34,941.83,950.84,1025.74,10,10,8,10,10,8,0.19,3.93,99583,99583,99583,99583,99583,99583,128968,128968,128968,128968,128968,128968,495982,495982,495982,495982,495982,495982
nexp-150-20-8-5,1,1416.67,1435.38,1469.22,1432.00,1418.45,1434.01,5862,5862,6147,5862,5862,6147,0.06,2.26,4240,4240,4240,4240,4240,4240,18405,18405,18405,18405,18405,18405,38855,38855,38855,38855,38855,38855
nexp-150-20-8-5,2,438.99,411.51,428.52,434.24,443.19,417.67,401,401,401,401,401,401,0.01,0.02,4240,4240,4240,4240,4240,4240,18405,18405,18405,18405,18405,18405,38855,38855,38855,38855,38855,38855
nexp-150-20-8-5,3,1277.22,1291.25,1357.36,1359.40,1281.92,1322.10,2792,2792,2792,2792,2792,2792,0.01,0.02,4240,4240,4240,4240,4240,4240,18405,18405,18405,18405,18405,18405,38855,38855,38855,38855,38855,38855
nexp-150-20-8-5,4,256.43,211.00,282.05,208.80,202.20,284.38,101,101,1554,101,101,1554,0.03,0.38,4240,4240,4240,4240,4240,4240,18405,18405,18405,18405,18405,18405,38855,38855,38855,38855,38855,38855
nexp-150-20-8-5,5,1145.05,1157.51,1161.31,1162.27,1155.38,1150.28,2828,2828,2828,2828,2828,2828,0.01,0.02,4240,4240,4240,4240,4240,4240,18405,18405,18405,18405,18405,18405,38855,38855,38855,38855,38855,38855
ns1116954,1,70.75,67.56,66.42,71.21,73.04,66.14,1,1,1,1,1,1,0.11,0.57,131865,131865,131865,131865,131865,131865,11928,11928,11928,11928,11928,11928,410202,410202,410202,410202,410202,410202
ns1116954,2,82.71,82.94,72.92,81.28,81.52,77.30,1,1,1,1,1,1,0.14,0.57,131865,131865,131865,131865,131865,131865,11928,11928,11928,11928,11928,11928,410218,410218,410218,410218,410218,410218
ns1116954,3,464.68,435.54,236.03,450.52,449.88,250.61,126,126,1,126,126,1,0.13,0.58,131865,131865,131865,131865,131865,131865,11928,11928,11928,11928,11928,11928,410183,410183,410183,410183,410183,410183
ns1116954,4,1067.19,1019.00,98.96,1042.60,983.92,99.23,864,864,1,864,864,1,0.13,0.57,131865,131865,131865,131865,131865,131865,11928,11928,11928,11928,11928,11928,410185,410185,410185,410185,410185,410185
ns1116954,5,82.43,77.48,81.22,81.71,77.46,80.81,1,1,1,1,1,1,0.13,0.59,131865,131865,131865,131865,131865,131865,11928,11928,11928,11928,11928,11928,410205,410205,410205,410205,410205,410205
ns1208400,1,120.65,119.23,122.07,122.45,121.38,121.29,1582,1582,1582,1582,1582,1582,0.01,0.27,1981,1981,1981,1981,1981,1981,2597,2597,2597,2597,2597,2597,73621,73621,73621,73621,73621,73621
ns1208400,2,80.07,78.95,79.49,80.25,79.64,80.16,645,645,645,645,645,645,0.01,0.27,1981,1981,1981,1981,1981,1981,2597,2597,2597,2597,2597,2597,73621,73621,73621,73621,73621,73621
ns1208400,3,103.19,102.55,104.59,103.83,104.83,104.24,1134,1134,1134,1134,1134,1134,0.01,0.27,1981,1981,1981,1981,1981,1981,2597,2597,2597,2597,2597,2597,73621,73621,73621,73621,73621,73621
ns1208400,4,84.89,84.04,84.70,85.03,85.21,84.58,478,478,478,478,478,478,0.01,0.27,1981,1981,1981,1981,1981,1981,2597,2597,2597,2597,2597,2597,73621,73621,73621,73621,73621,73621
ns1208400,5,55.11,54.49,55.37,54.95,55.22,55.65,515,515,515,515,515,515,0.01,0.27,1981,1981,1981,1981,1981,1981,2597,2597,2597,2597,2597,2597,73621,73621,73621,73621,73621,73621
ns1644855,1,813.08,781.04,1104.93,797.32,1116.70,1117.39,1,1,1,1,1,1,0.14,1.16,30498,30498,30498,30498,30498,30498,30199,30199,30199,30199,30199,30199,2087606,2087606,2087606,2087606,2087606,2087606
ns1644855,2,1482.45,1377.95,1664.80,1433.58,1655.62,1634.80,1,1,1,1,1,1,0.15,1.18,30498,30498,30498,30498,30498,30498,30199,30199,30199,30199,30199,30199,2087606,2087606,2087606,2087606,2087606,2087606
ns1644855,3,1282.57,1290.72,1297.25,1331.93,1298.02,1284.00,1,1,1,1,1,1,0.16,1.17,30498,30498,30498,30498,30498,30498,30199,30199,30199,30199,30199,30199,2087606,2087606,2087606,2087606,2087606,2087606
ns1644855,4,1233.22,1181.09,1184.04,1137.73,1157.49,1155.26,1,1,1,1,1,1,0.16,1.18,30498,30498,30498,30498,30498,30498,30199,30199,30199,30199,30199,30199,2087606,2087606,2087606,2087606,2087606,2087606
ns1644855,5,1009.57,967.83,980.37,1028.97,957.97,990.21,1,1,1,1,1,1,0.15,1.18,30498,30498,30498,30498,30498,30498,30199,30199,30199,30199,30199,30199,2087606,2087606,2087606,2087606,2087606,2087606
ns1760995,1,7200.02,7200.11,7200.13,7200.02,7201.87,7200.30,2,749,2,0,0,0,11.56,180.77,25155,25029,25155,25155,25155,25029,15739,15740,15739,15739,15739,15740,1522122,1549062,1522122,1522122,1522122,1549062
ns1760995,2,7200.26,7200.07,5575.75,5590.16,5564.39,7200.07,0,1501,2174,2355,2355,720,8.42,91.06,25127,25002,25127,25127,25127,25002,15735,15737,15735,15735,15735,15737,1529631,1558208,1529631,1529631,1529631,1558208
ns1760995,3,7200.07,7200.03,7200.02,7200.11,7200.47,7201.84,132,590,2,250,120,102,14.71,158.06,25153,25013,25153,25153,25153,25013,15739,15738,15739,15739,15739,15738,1512159,1544090,1512159,1512159,1512159,1544090
ns1760995,4,7225.71,7200.18,7200.08,7207.43,7200.11,7203.28,0,1159,812,0,0,102,13.89,146.32,25271,25035,25271,25271,25271,25035,15742,15734,15742,15742,15742,15734,1541903,1540783,1541903,1541903,1541903,1540783
ns1760995,5,7200.08,7200.06,5940.77,5226.79,5003.41,5448.92,2,687,2185,1464,1463,1691,12.23,91.38,25190,24996,25190,25190,25190,24996,15733,15733,15733,15733,15733,15733,1538709,1551989,1538709,1538709,1538709,1551989
ns1830653,1,295.25,290.90,211.40,295.47,295.38,209.48,12448,12448,7881,12448,12448,7881,0.00,0.05,1434,1434,1434,1434,1434,1434,593,593,593,593,593,593,24275,24275,24275,24275,24275,24275
ns1830653,2,263.78,261.38,374.34,261.47,263.51,372.83,9945,9945,15054,9945,9945,15054,0.00,0.04,1434,1434,1434,1434,1434,1434,593,593,593,593,593,593,24275,24275,24275,24275,24275,24275
ns1830653,3,316.99,318.65,416.06,319.28,324.68,409.45,10393,10393,18350,10393,10393,18350,0.00,0.06,1434,1434,1434,1434,1434,1434,593,593,593,593,593,593,24275,24275,24275,24275,24275,24275
ns1830653,4,367.61,361.01,199.35,365.35,363.36,201.70,14149,14149,6984,14149,14149,6984,0.00,0.05,1433,1433,1433,1433,1433,1433,593,593,593,593,593,593,24321,24321,24321,24321,24321,24321
ns1830653,5,277.81,284.73,309.56,278.21,279.21,315.45,10676,10676,9982,10676,10676,9982,0.00,0.03,1433,1433,1433,1433,1433,1433,593,593,593,593,593,593,24321,24321,24321,24321,24321,24321
ns1952667,1,7200.56,7202.63,7201.02,7200.40,7202.14,7200.43,25642,26143,25642,25627,25744,25627,0.01,0.00,40,40,40,40,40,40,13035,13035,13035,13035,13035,13035,330003,330003,330003,330003,330003,330003
ns1952667,2,2100.39,2102.90,2094.95,2137.67,2115.90,2115.51,5968,5968,5968,5968,5968,5968,0.01,0.00,40,40,40,40,40,40,13035,13035,13035,13035,13035,13035,330003,330003,330003,330003,330003,330003
ns1952667,3,1657.24,1631.90,1656.69,1663.76,1671.55,1658.46,4585,4585,4585,4585,4585,4585,0.01,0.00,40,40,40,40,40,40,13035,13035,13035,13035,13035,13035,330003,330003,330003,330003,330003,330003
ns1952667,4,2477.05,2428.74,2452.20,2459.61,2430.53,2454.02,8251,8251,8251,8251,8251,8251,0.01,0.00,40,40,40,40,40,40,13035,13035,13035,13035,13035,13035,330003,330003,330003,330003,330003,330003
ns1952667,5,7202.66,7200.49,7200.22,7200.42,7203.88,7200.25,25215,25215,25215,25179,25098,25215,0.01,0.00,40,40,40,40,40,40,13035,13035,13035,13035,13035,13035,330003,330003,330003,330003,330003,330003
nu25-pr12,1,6.43,6.32,5.67,6.43,6.31,5.68,7,7,7,7,7,7,0.00,0.01,1521,1521,1521,1521,1521,1521,4263,4263,4263,4263,4263,4263,12922,12922,12922,12922,12922,12922
nu25-pr12,2,5.00,4.89,5.36,5.14,5.27,5.37,22,22,19,19,19,19,0.00,0.02,1521,1521,1521,1521,1521,1521,4263,4263,4263,4263,4263,4263,12922,12922,12922,12922,12922,12922
nu25-pr12,3,7.87,7.66,7.67,7.76,7.82,7.65,9,9,13,9,9,13,0.00,0.02,1521,1521,1521,1521,1521,1521,4263,4263,4263,4263,4263,4263,12922,12922,12922,12922,12922,12922
nu25-pr12,4,4.65,4.45,4.51,4.56,4.65,4.52,37,37,37,37,37,37,0.00,0.01,1521,1521,1521,1521,1521,1521,4263,4263,4263,4263,4263,4263,12922,12922,12922,12922,12922,12922
nu25-pr12,5,7.66,7.46,7.24,7.51,7.52,7.23,26,26,38,26,26,38,0.00,0.02,1521,1521,1521,1521,1521,1521,4263,4263,4263,4263,4263,4263,12922,12922,12922,12922,12922,12922
nursesched-medium-hint03,1,7200.05,7200.33,7200.06,7200.21,7200.26,7200.05,3049,3349,2938,3148,3248,3049,0.56,19.80,12832,12832,12832,12832,12832,12832,33990,33990,33990,33990,33990,33990,1241571,1241571,1241571,1241571,1241571,1241571
nursesched-medium-hint03,2,7200.04,7200.02,7200.98,7200.09,7200.07,7200.07,3402,3507,3132,3574,3421,3165,0.46,23.34,12818,12818,12818,12818,12818,12818,33990,33990,33990,33990,33990,33990,1241210,1241210,1241210,1241210,1241210,1241210
nursesched-medium-hint03,3,7200.05,7200.06,7200.12,7200.29,7200.06,7200.16,2816,2922,2452,2903,2914,2490,0.37,17.29,12818,12818,12818,12818,12818,12818,33990,33990,33990,33990,33990,33990,1241384,1241384,1241384,1241384,1241384,1241384
nursesched-medium-hint03,4,7200.06,7200.33,7200.04,7200.05,7200.40,7200.13,2545,2821,3512,2660,2620,3460,0.49,22.70,12809,12809,12809,12809,12809,12809,33990,33990,33990,33990,33990,33990,1241349,1241349,1241349,1241349,1241349,1241349
nursesched-medium-hint03,5,7200.05,7200.44,7200.12,7200.08,7200.05,7200.07,2148,2575,3083,2228,2376,3238,0.47,19.00,12810,12810,12810,12810,12810,12810,33990,33990,33990,33990,33990,33990,1240974,1240974,1240974,1240974,1240974,1240974
